"","id","NAME","host.id","host_identity_verified","host.name","neighbourhood.group","neighbourhood","lat","long","country","country.code","instant_bookable","cancellation_policy","room.type","Construction.year","price","service.fee","minimum.nights","number.of.reviews","last.review","reviews.per.month","review.rate.number","calculated.host.listings.count","availability.365","house_rules","license"
"64",1036131,"",85658272266,"unconfirmed","Kelsey","Manhattan","Upper East Side",40.77065,-73.95269,"United States","US",FALSE,"strict","Entire home/apt",2020,"$653 ","$131 ",2,66,"3/30/2019",0.57,5,2,NA,"Thank you for your interest- we look forward to hosting you!  We are looking for friendly, courteous guests who will be respectful of our home.  No parties.  No smokers please. Please be aware of usual check-in time of 6p (or after) and check-out time of 4p (or earlier).  There might be flexibility on some days so feel free to ask before booking.   The studio is private with its own bulkhead entrance.  Microwave and fridge but no stove. We want to make sure our place is a good fit for you so feel free to read our reviews or contact us if you have questions! Danielle and Peder",""
"65",1036683,"",91715353208,"","Sabrina","Brooklyn","Prospect Heights",40.67811,-73.96428,"United States","US",TRUE,"flexible","Entire home/apt",2012,"$303 ","$61 ",30,143,"1/26/2019",1.33,1,2,NA,"No smoking indoors",""
"66",1037236,"Double Room w Private Deck Clinton Hill Best Area",71078326464,"unconfirmed","William","Brooklyn","Clinton Hill",40.69,-73.96788,"United States","US",FALSE,"flexible","Private room",2010,"$825 ","$165 ",7,27,"9/30/2017",0.23,2,2,NA,"",""
"67",1037788,"Your Heaven in Hells Kitchen",20543275700,"verified","Melissa","Manhattan","Hell's Kitchen",40.75979,-73.99119,"United States","US",FALSE,"strict","Private room",2013,"$646 ","$129 ",30,191,"",1.65,1,1,NA,"",""
"68",1038340,"Light-filled 2B duplex in the heart of Park Slope!",42969787263,"verified","Ellia","Brooklyn","Park Slope",40.67343,-73.98338,"United States","US",FALSE,"flexible","Entire home/apt",2006,"$1,037 ","$207 ",3,4,"9/24/2017",0.16,3,1,NA,"We are both professionals who, while friendly and definitely social, like to sleep when we get the chance. We expect our guests to be respectful of the space, and I promise we will do the same! No smoking in the house, please!",""
"69",1038892,"Sunny, Modern room in East Village!",79667908130,"unconfirmed","Walter","Manhattan","East Village",40.72649,-73.97904,"United States","US",FALSE,"strict","Private room",2015,"$87 ","$17 ",1,338,"7/1/2019",4.72,3,2,NA,"",""
"70",1039445,"*HAVEN LOFT - Entire Floor - Six Windows - Bricks*",19095545297,"unconfirmed","Sawyer","Brooklyn","Williamsburg",40.70933,-73.96792,"United States","US",TRUE,"moderate","Entire home/apt",2007,"$316 ","$63 ",1,148,"6/23/2019",1.4,1,1,NA,"",""
"71",1039997,"Large Room in Amazing East Village Apt",58710475260,"unconfirmed","Valeria","Manhattan","East Village",40.72298,-73.98474,"United States","US",TRUE,"flexible","Private room",2017,"$735 ","$147 ",1,106,"6/21/2019",1.26,3,2,NA,"I feel very responsible and accountable for your needs and comfort while you stay at my home... I will go above and beyond for you!  That being said -- I do not charge hotel pricing for a reason. Hotels allow for 24 hour on call service, if you lock yourself out or are having trouble with something... a hotel front desk can help immediately. Your $300 a night for a hotel in Boston covers that.... I am charging almost a 10th of that for this room. I have my own business, clients, and social obligations to attend to. If you lock yourself out or have some other issue, of course I will come help you, but its important to understand that it will not be immediate. I will do my best to get back to the house as quickly as possible. ***IMPORTANT** I'd rather save you all the money and trust you to be independent / responsible guests... than to charge you for my 24 hour support! So please -- keep your keys on hand and in sight, keep the room clean, and maintain healthy choices while in my space ",""
"72",1040549,"SpaHa Loft: Enormous and Bright",27952493551,"","Adelaide","Manhattan","East Harlem",40.80164,-73.93922,"United States","US",FALSE,"flexible","Entire home/apt",2017,"$524 ","$105 ",4,190,"6/23/2019",1.64,4,1,NA,"",""
"73",1041102,"Lovely EV Artist's Home",90314634438,"unconfirmed","Reid","Manhattan","East Village",40.72162,-73.98008,"United States","US",FALSE,"moderate","Entire home/apt",2019,"$238 ","$48 ",9,49,"5/14/2018",0.43,3,1,NA,"These are prohibited: -No Smoking -No Pets -No Bed Bugs-  (If you have any suspicion that you have been in a place that has bed bugs, please do not come to our home.) A full refund will be offered. Bedrooms: -Leave the room in the same condition that you found it.  -""Sleeping"" quiet hours are from 9:00PM to 9:00AM.  At all other times, both guests and hosts will be considerate of noise. -The bedroom is your personal space while you are a guest here.   We will not tamper with any of your belongings without your permission. -As hosts, we reserve the right to pass through the upstairs bedroom to access the storage closet.  We will only access this with the guest's permission or if the guest is not inhabiting the space. Common Spaces: -Guests can use the ""Orange Room."" -Guests can use the Living Room. Kitchen: -Guests can warm up food in the microwave. -Guests can store food in the fridge. A key can be issued to a guest, to be returned upon departure.   If something breaks: If something br",""
"74",1041654,"Cool Room in Hell's Kitchen",44843744875,"verified","Charlie","Manhattan","Hell's Kitchen",40.76342,-73.98865,"United States","US",FALSE,"moderate","Private room",2017,"$603 ","$121 ",7,23,"6/1/2019",0.43,3,1,NA,"",""
"75",1042206,"HARLEM, NEW YORK WELCOMES YOU!!",98195975718,"","Violet","","Washington Heights",40.83139,-73.94095,"United States","US",TRUE,"moderate","Private room",2011,"$571 ","$114 ",2,49,"6/18/2019",1.6,2,2,NA,"The usual courtesies apply: - No smoking - No overnight guests unless part of the reservation - Be reasonably quiet after 10 at night",""
"76",1042759,"BLUE TRIM GUEST HOUSE",4726877402,"unconfirmed","Audrey","","Clinton Hill",40.68346,-73.96374,"United States","US",TRUE,"strict","Private room",2014,"$398 ","$80 ",2,105,"6/26/2019",0.92,1,1,NA,"Shoes off please Cat can go in or out as he desires, don't worry if you let him out No smoking No drugs or excessive alcohol No pets Please do not light candles We will provide a small basket for your toiletries to bring to and from the bathroom. Please discuss any guests you bring into the household beyond those on the reservation with Orion. No excessive noise and conversations, particularly in the stairwell. Please do not use space in the kitchen unless you have coordinated with Orion or Hannah. Please do not adjust shower head in bath room. We provide eco friendly cleaning  supplies if you want to clean beyond our regular cleaning schedule.  Please do not use bleach, or clorox.",""
"77",1043311,"Charming East Village One Bedroom Flat",74322993447,"verified","Violet","","East Village",40.72828,-73.98801,"United States","US",FALSE,"strict","Entire home/apt",2018,"$618 ","$124 ",5,21,"1/2/2019",0.2,4,1,NA,"no smoking quiet",""
"78",1043863,"Manhattan Room",11468499446,"verified","Sofia","","Upper East Side",40.76865,-73.95058,"United States","US",FALSE,"strict","Private room",2007,"$116 ","$23 ",1,142,"7/6/2019",1.5,4,1,NA,"I'm a semi kosher vegetarian which means that I don't bring any pork or shelled fish into the house.  Chicken/Red meat is fine. Please confirm in your message that you're ok with this ""house rule.""",""
"79",1044415,"Little King of Queens",68599531533,"unconfirmed","Melanie","","Woodside",40.75038,-73.90334,"United States","US",TRUE,"flexible","Private room",2012,"$54 ","$11 ",30,25,"",0.22,2,1,NA,"No Street Shoes allowed in House. No cooking Keep rooms Neat and Clean",""
"80",1044968,"Fort Greene Retreat on the Park",43811392937,"","Lenny","Brooklyn","Fort Greene",40.6932,-73.97267,"United States","US",TRUE,"flexible","Private room",2013,"$744 ","$149 ",3,143,"6/16/2019",1.28,2,1,NA,"",""
"81",1045520,"Beautiful Meatpacking District Loft",6644226026,"unconfirmed","Eddy","Manhattan","Chelsea",40.74138,-74.00197,"United States","US",TRUE,"strict","Private room",2011,"$1,065 ","$213 ",3,167,"5/28/2019",1.65,4,1,NA,"",""
"82",1046072,"",73077753757,"verified","Arthur","Brooklyn","Williamsburg",40.71154,-73.96112,"United States","US",FALSE,"moderate","Private room",2017,"$1,057 ","$211 ",3,61,"4/22/2019",0.54,3,4,NA,"No smoking.  One's home is their sanctuary. Please treat mine with care. I've worked hard for it and try to make it as pleasant as possible for guests to stay.  :)",""
"83",1046625,"Spacious luminous apt Upper West NYC",97798221815,"verified","Alisa","Manhattan","Harlem",40.82915,-73.95136,"United States","US",TRUE,"flexible","Entire home/apt",2005,"$1,056 ","$211 ",31,54,"3/23/2019",0.49,3,1,NA,"You may come and go as you please.  No smoking is allowed in the house.",""
"84",1047177,"Entire 2 Bedroom - Large & Sunny",54627928830,"verified","Edgar","Manhattan","Lower East Side",40.71851,-73.98892,"United States","US",FALSE,"moderate","Entire home/apt",2017,"$909 ","$182 ",5,70,"",0.62,4,1,NA,"No smoking. We kindly ask for taxis or other rides to call and not use a horn as this is a quiet neighborhood.",""
"85",1047729,"Sunny, Spacious Top Floor Haven",88585125323,"verified","Justin","Brooklyn","Flatbush",40.65401,-73.96323,"United States","US",TRUE,"moderate","Entire home/apt",2017,"$586 ","$117 ",6,16,"6/15/2019",0.15,4,1,NA,"",""
"86",1048282,"Private room Great Deal at Lower East Side",15834881958,"unconfirmed","Violet","Manhattan","Lower East Side",40.7114,-73.98794,"United States","US",TRUE,"strict","Private room",2013,"$575 ","$115 ",30,94,"4/8/2019",0.84,3,1,NA,"- Please be careful when coming and going so not to let the cat out. He is usually very curious to leave! - Please keep the noise down from 10pm until 8am. - Guests are not allowed to have other guests come over. - Please be considerate and treat our home with respect. - Check-in is 5.30pm during week-days. Please check with us if you are arriving on a Friday, Saturday or Sunday - we can likely be more flexible. - Checkout time is 11am. Though again we can likely be flexible on this. Please just ask!",""
"87",1048834,"perfect for a family or small group",34333762709,"unconfirmed","Sienna","Brooklyn","Brooklyn Heights",40.69723,-73.99268,"United States","US",FALSE,"strict","Entire home/apt",2013,"$292 ","$58 ",1,25,"8/4/2016",0.24,3,1,NA,"",""
"88",1049386,"2 bedroom Williamsburg Apt - Bedford L stop",76203104999,"verified","Lucy","Brooklyn","Williamsburg",40.71833,-73.95748,"United States","US",TRUE,"strict","Entire home/apt",2007,"$194 ","$39 ",3,61,"8/9/2018",0.53,4,1,NA,"Sorry, no smoking. You'll be sharing the house, so consideration is a must, e.g. quiet hours are 10pm-6:30am.",""
"89",1049938,"Oh glorious spring!",7693754055,"unconfirmed","Ellia","Manhattan","East Village",40.72334,-73.9844,"United States","US",FALSE,"flexible","Private room",2022,"$123 ","$25 ",3,194,"6/30/2019",1.73,2,1,NA,"Rules are to respect everyone in the home and keep the place clean as is found.",""
"90",1050491,"Great Location for NYC",65444463877,"","Emma","Manhattan","East Village",40.72912,-73.98057,"United States","US",FALSE,"strict","Private room",2004,"$1,079 ","$216 ",1,2,"2/14/2016",0.05,5,1,NA,"I just ask that you clean after yourself if you use the kitchen.",""
"91",1051043,"Cozy Bedroom in Williamsburg 3 BR",14067827221,"unconfirmed","Lilianna","","Williamsburg",40.71156,-73.96218,"United States","US",FALSE,"moderate","Private room",2015,"$266 ","$53 ",3,174,"6/22/2019",1.54,5,4,NA,"Dryer and Washing Machine are in Basement (1.00 each) Please pick up after yourself :)",""
"92",1051595,"Sunny room+Pvte office in huge loft",12884105458,"","Albert","","Bushwick",40.70032,-73.9383,"United States","US",FALSE,"moderate","Private room",2012,"$728 ","$146 ",4,24,"",0.28,5,1,NA,"To enjoy, relax, feel safe and cozy. Also, keep the place clean and quiet in the evening.",""
"93",1052148,"Spacious Prospect Heights Apartment",63218812094,"unconfirmed","Sarah","","Prospect Heights",40.68233,-73.97261,"United States","US",FALSE,"flexible","Entire home/apt",2021,"$583 ","$117 ",4,166,"6/27/2019",3.4,2,1,NA,"We ask that guests be respectful as there are others living in the home. NO smoking or pets please.",""
"94",1052700,"Large Parlor Room, Landmark Home 1 block to PRATT",89635238032,"unconfirmed","Rubie","Brooklyn","Clinton Hill",40.68634,-73.966,"United States","US",TRUE,"moderate","Private room",2012,"$51 ","$10 ",7,16,"5/31/2019",0.2,NA,6,NA,"House rules are just common sense; especially take care not to be too noisy for the neighbors. Also no smoking inside. Also I'm quite attached to the Rietveld chair, so be careful with it :).",""
"95",1053252,"2-bed brownstone duplex + garden",40398018895,"unconfirmed","Alfred","Brooklyn","Prospect Heights",40.68035,-73.97162,"United States","US",FALSE,"moderate","Entire home/apt",2018,"$588 ","$118 ",7,21,"5/21/2019",0.3,NA,1,NA,"No smoking in the building no partying in building ",""
"96",1053805,"Charming 1 bed GR8 WBurg LOCATION!",85349309260,"","Chester","Brooklyn","Williamsburg",40.70984,-73.95775,"United States","US",FALSE,"moderate","Entire home/apt",2010,"$360 ","$72 ",5,168,"7/22/2018",1.57,NA,1,82,"No pets.  Sorry, it takes too long to clean. No smoking. Same reason. No open flames (candles, etc) Unless it is a birthday cake.  No smoking inside the building or outside on the property. $10,000 fine from management billed to guest if you smoke inside the property.  Quiet hours 11 p.m. -7 a.m. (Inside and outside of the property.) Parties are okay, but please respect the other tenants. This may be your vacation, but they have to go to work.  Other tenants are flexible, but they also like to sleep.  ",""
